AMZN,AMZN,AMZN,AMZN,AMZN,SPY,SPY,SPY,SPY,SPY,TSLA,TSLA,TSLA,TSLA,TSLA
3151.04,3160.31,3085.15,3087.17,2622965,391.0,392.75,387.49,387.53,84449100,667.91,668.02,630.11,630.12,31877075
3072.91,3109.78,3037.14,3046.26,3205209,385.98,390.55,383.9,389.63,99714368,613.16,645.5,609.5,640.09,36962396
3044.06,3056.66,2996.0,3053.14,2441802,390.93,396.41,390.29,395.99,90959116,641.87,643.82,599.89,618.8299,29641245
3055.4395,3091.25,3028.445,3076.76,2253856,394.4,396.75,392.81,395.77,85589461,615.64,616.48,596.02,611.51,27286657
3070.0,3073.0,3034.0,3054.7,2060154,394.42,395.45,393.02,394.4,62537671,601.87,637.66,591.01,636.15,37472280
3064.1,3119.33,3062.5,3095.65,2526462,395.34,398.0,395.31,396.28,88541243,646.24,672.0,641.11,668.11,31100505
3116.35,3162.44,3115.55,3161.55,2642215,398.4,400.67,398.18,400.53,72713146,688.37,692.4203,659.42,661.33,33557938
3173.5,3235.955,3161.24,3225.26,2813107,403.46,406.94,403.38,406.3,81754108,707.99,708.16,684.7,691.0,38597435
3223.75,3247.31,3217.04,3223.99,2095298,405.76,407.24,405.4,406.06,54199969,690.44,696.55,681.37,691.44,27094999
3230.38,3303.6125,3223.65,3279.39,3070221,405.94,406.96,405.45,406.5711,48749523,687.0,691.38,667.84,671.03,25217405
3309.14,3324.5,3292.0,3299.99,2543206,407.93,408.58,406.93,408.49,49538759,677.38,689.5499,671.645,683.77,22310546
3303.01,3372.09,3288.9,3372.09,3934619,408.39,411.67,408.26,411.435,52236800,677.77,680.97,669.43,677.02,20359010
3358.43,3395.04,3351.15,3379.39,2730031,410.85,411.93,410.2,411.62,51358274,685.72,704.8,682.09,701.5501,27539359
3402.0,3432.0,3395.63,3400.0,2965807,411.53,413.529,411.12,412.82,50616046,712.56,763.0,710.66,762.35,42500304
3403.63,3404.13,3326.0,3334.4,2601737,412.83,413.96,410.87,411.48,52950990,770.7,780.79,728.03,732.81,45997263
3371.0,3397.0,3352.0,3378.89,2645364,413.74,416.16,413.69,415.82,54833901,743.17,743.69,721.31,738.85,26407244
3381.63,3406.8,3355.59,3399.21,2726658,417.25,417.91,415.73,417.31,66624780,728.65,749.41,724.6,739.78,26925128
3390.03,3435.9333,3360.16,3373.94,2353485,416.26,416.74,413.79,415.24,66226327,719.64,725.4,691.8001,715.0,37393086
3372.26,3382.99,3316.0,3334.68,2239818,413.91,415.0859,410.59,412.22,69715050,717.42,737.25,710.685,718.79,34255500
3316.34,3362.86,3303.8062,3361.52,1862645,411.51,416.29,411.36,416.08,54772634,704.57,744.84,698.0,743.91,28236773
3372.89,3373.0,3301.45,3308.0676,2330967,415.88,416.78,411.13,412.3,90085820,741.45,753.77,718.04,719.78,34322506
3319.1,3375.0,3308.5,3340.52,2624789,412.87,418.25,412.79,416.72,62186191,719.75,737.36,715.46,729.4,25786127
3350.01,3428.45,3330.94,3408.96,4540005,417.44,418.22,416.8111,417.64,44689009,741.0,749.3,732.6053,738.0,25742500
3443.37,3460.0,3398.01,3417.43,3437224,417.91,418.14,416.3,417.48,45962264,718.03,724.0,703.3501,704.74,27617168
3433.24,3489.88,3425.0,3461.12,4240027,417.81,419.01,416.9,417.35,45533863,696.7,708.5,693.6,694.46,20641381
3503.99,3514.445,3435.0,3471.31,5461938,420.33,420.72,416.44,419.99,70607144,699.51,702.25,668.5002,677.03,27872102
3526.58,3554.0,3462.5,3470.02,6264077,417.63,418.54,416.34,417.3,73129109,667.83,715.47,666.14,709.89,38558089
3484.73,3486.645,3372.7012,3386.49,5542250,419.43,419.84,417.665,418.18,60955972,703.86,706.0,680.5,684.93,25942028
3349.88,3367.975,3272.13,3312.65,4966841,416.08,416.6,411.67,415.64,88484568,678.8,683.4464,657.701,674.18,27516136
3340.01,3354.695,3264.36,3271.17,3392998,417.38,417.63,414.94,415.72,51316402,681.52,685.2955,667.34,671.28,20235944
3270.02,3314.4,3247.2,3306.37,3929977,415.83,419.21,413.675,419.08,65397203,680.8,681.03,650.0,663.7,26208469
3323.25,3330.89,3289.7,3289.7,4218696,419.89,422.815,419.16,422.09,58000019,666.0,690.0,660.22,671.9,21700366
3281.5,3283.0,3190.0,3190.0,5417802,422.5,422.74,417.81,417.98,72071656,664.71,665.05,627.6101,629.16,29687966
3137.0,3238.0,3127.37,3223.11,4248691,413.1,415.27,410.06,414.27,105794428,599.19,627.0999,595.6,617.04,42206894
3186.59,3207.94,3133.1,3152.62,4381268,411.23,412.59,404.0,405.44,117671634,602.5,620.41,586.765,589.8,31586316
3184.81,3203.84,3133.0,3162.0,3029349,407.07,412.35,407.02,410.26,96561623,602.1,606.4599,559.65,571.76,42005806
3185.0,3228.86,3183.0,3222.9,2662194,413.2,417.49,413.18,416.53,69029028,583.4,592.87,570.46,589.72,31551180
3246.25,3292.75,3234.59,3271.79,3231235,415.39,416.39,413.36,415.54,57713982,575.81,589.73,561.2,576.83,30708664
3293.17,3312.0,3230.37,3232.73,2501458,415.8,416.06,411.77,412.0,52337849,568.39,596.25,563.38,577.88,35446228
3196.8,3234.75,3184.0,3231.95,2294558,406.92,411.05,405.335,410.9,94167279,552.37,566.21,546.98,563.29,36857757
3247.59,3259.68,3236.18,3248.54,2183565,411.8,416.625,411.67,415.24,69427475,574.99,588.85,571.07,586.7,28905498
3248.93,3256.6946,3197.01,3202.0,3554816,416.87,418.2,414.45,414.95,66393170,595.78,596.68,580.0,580.89,24381522
3215.5,3257.95,3210.4993,3244.68,2070599,417.34,420.32,417.08,419.12,45499764,581.45,614.48,573.65,606.87,32962349
3266.97,3279.82,3213.76,3259.05,2899982,420.33,420.71,417.62,418.25,50977513,607.45,613.99,595.71,604.7,26785700
3273.37,3295.73,3258.51,3265.19,2018831,418.87,419.61,417.76,419.04,38369865,607.39,626.17,601.5,619.19,27563527
3256.0,3260.355,3231.83,3232.06,1868534,420.17,420.72,418.9851,419.69,48411613,620.24,630.77,616.21,630.6,22789393
3244.81,3247.99,3219.7,3224.68,2057533,420.97,421.25,419.79,420.02,49200328,628.62,635.59,622.38,625.71,21525163
3242.98,3250.98,3209.06,3218.65,2074039,422.57,422.72,419.2,419.63,47607950,627.8,633.8,620.55,624.03,17155669
3222.01,3235.0,3208.0,3234.92,1679415,420.37,421.23,419.29,420.38,41250387,620.43,623.36,599.14,605.0001,22315710
3205.0,3214.435,3184.03,3187.94,2079219,417.87,419.99,416.28,418.86,51582905,601.8,604.55,571.22,572.825,28308048
3212.58,3221.0,3198.81,3206.22,1955470,420.75,422.92,418.8422,422.57,45129316,579.83,600.61,577.2,599.35,22616463
3197.43,3208.0,3172.2,3199.31,1902157,422.59,422.78,421.19,422.23,41442963,591.61,610.0,582.88,605.0,21385238
3222.9,3279.532,3218.01,3264.14,2929017,423.11,423.21,420.32,422.27,40131441,622.89,623.14,595.5,603.5,24177565
3273.25,3297.58,3270.7,3281.22,2111734,423.18,423.26,421.41,421.62,38368598,602.09,611.79,597.6301,598.78,15868276
3282.01,3351.0,3281.15,3349.65,3100961,422.96,424.63,421.55,423.58,43574416,603.75,616.59,600.5,610.12,22869228
3348.28,3366.58,3333.45,3346.83,2577429,424.19,424.42,422.82,424.32,37014839,610.12,612.56,601.52,609.89,15191089
3346.83,3385.0,3335.5,3384.94,1873195,424.43,425.29,423.1,425.29,33128340,612.35,625.49,609.18,617.69,19340553
3382.77,3396.9866,3363.11,3384.88,2120391,425.43,425.46,423.54,424.5,42885806,616.68,616.79,598.23,599.2,16870239
3390.0,3426.35,3360.53,3414.78,3805704,424.63,424.87,419.92,422.12,73638324,597.77,608.5,593.5,604.79,20818629
3403.3,3497.2,3401.0,3489.68,4570721,421.67,423.02,419.32,421.97,71991686,601.7,621.47,601.34,616.6,21222481
3472.1,3507.0,3473.71,3486.37,4255946,417.08,417.8281,414.7,415.01,92753385,613.21,628.35,611.8,623.32,22325626
3476.7,3482.0,3434.0,3453.96,2800769,416.8,421.06,415.93,420.85,63727942,624.24,631.39,608.88,620.83,22605684
3459.22,3523.7524,3456.01,3505.5,3030386,420.85,424.0,420.08,423.06,50857233,618.27,628.5693,615.5,623.69,17583065
3502.85,3521.0,3483.2,3503.51,2478952,423.19,424.05,422.51,422.6,41476351,631.87,657.204,630.04,656.57,28566501
3507.95,3524.8599,3430.85,3449.08,3524467,424.89,425.55,424.62,425.09,39863529,674.75,697.62,667.61,679.72,44088006
3463.4,3464.82,3394.18,3404.9,3353035,425.9,427.0943,425.55,426.57,50460394,689.24,693.81,668.7,671.6,29971264
3415.01,3448.0,3413.5098,3443.89,1928150,427.17,427.65,425.89,427.48,43937373,671.5,694.6999,670.32,688.47,20579767
3440.0,3456.03,3423.03,3449.48,1696088,427.89,428.56,427.13,427.68,32097572,684.65,687.5099,675.89,680.76,16629908
3443.0,3471.6018,3435.0,3440.29,1959873,427.2,428.78,427.18,428.08,46776402,679.86,692.81,678.14,679.78,17501754
3436.0,3457.0,3409.4207,3432.98,1801106,428.83,430.6,428.8,430.47,44147835,684.0,687.99,672.8,677.92,17652563
3451.5,3511.72,3436.92,3510.99,2711182,431.67,434.1,430.5218,433.75,46557070,679.0,700.0,673.26,678.9,25565649
3530.11,3685.48,3529.0,3675.72,6394617,433.78,434.01,430.01,432.9,60410491,681.8,684.0,651.4002,659.49,21785768
3716.3,3734.2,3678.91,3698.49,4908220,433.66,434.76,431.51,434.43,55609308,664.27,665.7,638.32,644.85,18091390
3643.99,3759.9856,3621.12,3731.42,4779980,428.78,431.73,427.52,430.95,83417621,629.22,654.43,620.46,653.31,21009964
3723.88,3748.0,3693.3967,3717.6802,3444757,432.53,435.84,430.714,435.48,59254094,653.1,658.91,644.69,656.99,16736225
3743.5,3757.2898,3696.793,3718.52,2174155,435.42,437.35,434.97,437.08,42031814,662.38,687.24,662.161,685.51,24502946
3702.95,3773.0781,3671.32,3678.85,3638087,436.26,437.84,435.31,435.62,45923305,686.32,693.28,666.2958,668.91,19395318
3709.91,3717.66,3660.8267,3683.61,2975117,437.39,437.92,434.91,436.22,54445950,670.7,678.6099,652.84,653.34,20840869
3692.69,3695.4,3620.92,3632.08,2929328,434.81,435.53,432.72,434.73,50376465,658.15,666.14,637.88,650.92,19487217
3633.46,3646.0598,3570.455,3572.98,3774105,436.0,436.06,430.92,431.38,66637403,653.49,656.6999,642.2,644.02,15323083
3532.47,3550.21,3499.16,3550.0,3036693,426.19,431.4089,421.97,424.97,127607115,630.0,647.1999,621.29,646.41,18988958
3566.1,3592.0,3518.0,3572.83,2828573,425.68,432.42,424.83,431.04,87430308,651.99,662.3916,640.501,660.31,14249603
3576.0,3586.45,3543.6416,3586.33,1934268,432.34,434.7,431.0111,434.56,54251351,659.76,664.8599,650.2901,655.23,13097617
3586.73,3640.02,3582.27,3638.01,3034223,434.74,435.72,433.69,435.5,41998182,656.35,662.17,644.6001,649.1232,14317862
3641.31,3666.11,3622.04,3656.67,2192352,437.53,440.3,436.79,439.9,53294703,646.06,648.8,637.3001,643.32,13655130
3672.83,3712.08,3647.25,3700.0,2394859,439.31,441.03,439.26,440.99,40155852,650.59,668.1999,647.11,658.2899,21092626
3698.75,3699.34,3586.15,3628.64,3801566,439.91,439.94,435.99,439.0,61032234,663.64,666.5,627.24,644.78,31232379
3633.26,3658.4204,3601.0,3630.3035,2598854,439.68,440.3,437.31,438.84,47642330,646.78,654.9699,639.4001,646.97,14977027
3625.53,3637.95,3580.01,3600.0542,3217230,439.83,441.8,439.81,440.67,40930880,650.07,683.69,648.8,677.36,28853702
3347.74,3368.14,3306.98,3327.59,9183755,437.91,440.06,437.77,438.49,56594282,671.75,697.53,669.0,687.6,27669216
3353.54,3358.92,3317.0,3331.69,2975068,440.34,440.93,437.21,437.58,54098311,699.87,726.94,698.4,709.66,31238339
3341.27,3391.0,3299.77,3366.91,3880868,438.44,441.28,436.1,441.12,52043386,718.68,722.65,701.01,709.86,20451195
3379.75,3388.88,3345.56,3354.71,1968989,439.77,441.1243,438.73,439.01,40289514,711.24,724.9,708.93,710.91,15577340
3356.63,3389.0,3340.92,3376.1,2164293,440.22,441.85,439.88,441.77,34903127,715.88,720.9499,711.41,714.63,12055445
3374.6,3375.0,3329.0374,3344.83,2382904,442.1,442.94,441.8,442.52,40274051,711.71,716.33,697.63,698.89,14266871
3342.99,3354.88,3328.52,3341.33,1855088,442.45,442.795,441.31,442.14,32740524,710.01,719.03,705.13,713.73,13158590
3346.03,3358.0,3315.0,3321.32,2216562,442.61,443.44,441.88,442.66,39129442,713.25,716.59,701.88,709.99,12217890
3331.01,3337.7,3277.79,3292.22,2751447,443.8,443.882,442.62,443.74,35841235,712.75,715.18,704.21,707.84,9070550
3292.68,3314.51,3269.67,3302.7,2060437,443.62,445.2572,442.66,445.08,34892086,706.37,722.8,699.4,722.1983,16743143
3306.02,3306.065,3283.0,3293.96,1935404,445.59,445.93,445.07,445.9,32338962,723.8,729.9,714.34,717.28,15123022
3285.36,3300.0,3211.13,3299.0,3161538,444.54,447.11,442.87,447.02,52706914,705.4,709.5,676.4,686.15,20921438
3277.5,3280.49,3225.68,3241.96,3062266,444.24,444.96,440.85,444.06,84161406,672.71,674.58,648.84,665.86,22100268
3241.97,3254.0974,3200.0,3201.21,2669493,442.96,444.625,438.92,439.21,70093163,670.03,695.77,669.35,689.29,18588361
3196.76,3233.0,3182.4636,3186.47,3280697,436.27,441.14,436.12,439.84,84838725,678.22,686.55,667.59,673.47,13116083
3196.98,3207.81,3175.76,3199.06,3021649,440.23,443.71,439.71,443.33,63120064,682.72,692.1299,673.7,680.09,13511215
3213.85,3280.9,3210.005,3265.97,2704932,445.16,448.23,443.4355,447.26,49349485,685.57,712.1299,680.7505,706.18,18960307
3281.0,3315.4941,3274.58,3306.04,2246936,447.97,448.54,447.42,447.95,33180117,710.8,715.22,702.64,708.4794,12195272
3311.0,3321.0,3286.15,3299.99,1457942,448.17,449.457,447.77,448.88,35262175,707.0,716.97,704.0,711.01,11700325
3299.15,3332.0,3296.0,3315.47,1898916,448.61,448.86,446.16,446.27,53455704,708.29,715.4,697.6201,701.15,12542023
3332.51,3352.32,3313.75,3349.05,2033936,447.12,450.65,447.06,450.19,54848833,705.1,715.0,702.1001,711.75,12911642
3356.03,3445.0,3355.22,3421.14,2907146,450.99,453.07,450.71,452.22,41870839,714.5,731.0,712.73,730.83,17730055
3424.94,3472.58,3395.59,3472.49,2915452,452.13,452.49,450.92,451.61,48724399,732.77,740.39,726.44,735.76,16877243
3494.6,3527.0,3475.24,3479.58,3354386,452.58,453.11,451.545,451.81,42568610,734.1,741.99,731.2701,734.08,12003545
3495.0,3511.9607,3455.0,3463.4,2728552,453.32,454.05,451.91,453.195,39220785,734.49,740.97,730.54,732.39,12093852
3453.55,3482.67,3436.44,3478.77,2363084,451.98,453.63,451.55,453.06,37843082,731.66,734.0,724.2,733.75,13992007
3477.97,3528.09,3476.94,3509.14,2534415,452.71,452.81,450.7423,451.52,46091753,740.0,760.2,739.26,752.74,18747758
3511.99,3545.63,3495.67,3525.69,2732932,450.89,451.67,448.86,450.96,50695626,761.33,764.45,741.48,753.887,17406952
3526.38,3549.99,3480.37,3485.3,2499697,450.7,452.57,448.72,448.94,51603442,753.71,762.1,751.6301,754.86,13296489
3497.0,3508.45,3462.9055,3470.39,2183227,451.04,451.49,445.31,445.5,75763259,759.75,762.61,734.5201,736.24,14236852
3485.99,3497.96,3438.0,3455.96,1996196,448.65,448.92,444.11,446.56,75103627,740.4,744.78,708.85,743.12,21881630
3475.55,3486.806,3437.7104,3450.055,1639262,448.12,448.34,443.22,444.18,67959711,742.51,754.47,736.4,744.54,17747138
3443.66,3485.42,3402.01,3475.38,2626210,444.62,448.41,443.44,447.87,69265024,745.0,756.86,738.36,755.87,14354154
3459.0,3492.55,3446.1433,3488.56,2186117,447.32,448.36,444.02,447.14,69354318,752.52,758.91,747.61,756.91,12565610
3491.17,3497.41,3452.13,3462.56,2987320,444.92,445.37,441.02,441.41,100861596,756.51,761.04,750.0,760.05,18472618
3394.0,3419.0,3305.01,3356.13,3924391,434.88,436.56,428.86,434.07,149948277,734.13,742.0,718.6249,730.26,22441736
3377.72,3379.7,3332.39,3344.33,2543787,436.53,437.91,433.07,433.67,82418070,734.88,744.7399,730.44,739.38,14922085
3348.41,3389.0,3341.05,3381.1,2135549,436.05,440.03,433.747,437.83,91135278,743.5,753.6699,739.12,751.75,13586028
3383.01,3428.96,3380.05,3415.99,2148171,439.84,444.89,439.6,443.13,67408294,755.07,758.2,747.92,753.68,11244060
3402.31,3429.26,3393.4,3426.563,1861700,441.44,444.67,441.21,443.92,52199034,745.89,774.8,744.56,774.54,20458573
3374.01,3415.57,3339.61,3406.69,3254302,442.81,444.05,441.9,442.68,51611925,773.22,799.0,769.31,791.4,26193857
3357.5,3369.19,3290.1,3315.96,3909414,439.69,440.04,432.94,433.74,114959576,787.21,795.64,766.1801,777.56,23562104
3326.02,3351.3,3297.87,3302.75,2306955,435.19,437.04,433.85,434.44,69828191,780.81,793.5,770.68,781.3,19864201
3315.25,3327.85,3273.99,3286.61,2349154,436.02,436.77,428.78,429.17,115315276,780.5,789.1305,775.0,775.12,16607487
3289.01,3309.1746,3255.94,3283.17,2513022,430.98,436.0329,427.24,434.19,110774792,778.23,780.78,763.59,775.22,15534257
3278.75,3279.99,3176.25,3191.7,4034895,433.0,433.96,426.36,428.69,112134374,796.52,806.9699,776.12,781.59,28234226
3204.12,3260.73,3202.464,3220.99,2672848,430.24,435.49,429.39,433.05,82381830,784.3,797.31,774.2,780.6,17494284
3213.53,3264.34,3198.62,3263.2,2186146,429.27,435.1199,427.54,434.92,99477866,776.2,786.66,773.22,782.53,13556622
3289.53,3325.746,3283.06,3302.43,2131959,438.39,441.68,438.2,438.64,64139858,785.75,805.0,783.38,793.54,16655597
3316.08,3321.43,3288.2,3290.57,1708132,439.48,439.89,437.19,437.82,57510090,796.0,796.38,780.91,785.5155,15877370
3272.41,3292.5898,3238.1,3245.15,1825823,437.16,440.26,434.62,434.67,54993389,787.49,801.24,785.5,791.67,13489162
3259.415,3267.528,3236.28,3247.33,1528207,435.67,436.1,432.78,433.63,61078594,800.89,812.32,796.57,805.73,20066176
3269.0,3288.38,3261.0889,3285.0,1883098,434.71,436.05,431.54,435.13,63943229,810.15,815.41,805.78,811.27,13127145
3303.33,3312.6,3290.78,3299.88,1689460,439.08,442.66,438.58,442.47,59812568,815.39,820.25,813.3501,818.01,11132081
3306.5,3410.42,3304.0,3409.23,4829856,444.76,446.26,444.09,445.83,55980388,824.0,843.21,822.35,843.07,17613307
3387.38,3449.17,3385.1,3446.01,2752493,443.97,447.55,443.27,447.22,51994387,851.48,875.26,851.47,870.11,21278456
3433.51,3454.69,3422.0,3444.47,2037937,448.92,450.7,448.27,450.68,40790864,877.35,877.95,862.51,864.16,16088677
3452.99,3462.86,3400.37,3414.83,1893606,451.13,452.732,451.01,452.39,41594298,865.3,869.49,857.38,865.79,11438596
3414.25,3440.28,3403.0,3435.01,1593944,451.76,453.829,451.31,453.61,33945007,856.25,900.0,855.5046,893.6,29995717
3421.25,3429.84,3331.3,3335.52,2761493,453.13,454.67,451.05,453.13,50771701,895.5,910.0,890.96,909.5,21177618
3336.47,3347.7998,3297.7,3322.4,1894014,454.28,455.9,452.39,455.48,37918548,950.7,1045.02,944.2,1024.86,59563450
3350.01,3416.12,3343.98,3375.89,2372879,457.2,458.49,455.56,455.97,49865704,1024.7,1094.94,1001.44,1018.06,60207022
3389.83,3437.0,3371.4534,3393.325,2366378,456.45,457.16,453.86,453.92,48219255,1038.78,1070.88,1030.78,1038.0,35678056
3400.43,3479.0,3386.0,3444.5,4040885,455.46,458.4,455.45,458.27,43081788,1068.03,1081.0,1054.2,1077.09,24517641
3300.03,3374.82,3273.32,3372.43,5462617,455.87,459.56,455.56,459.22,58813207,1081.41,1115.21,1073.205,1114.18,27215436
3366.04,3375.86,3292.02,3317.99,3317329,460.3,460.7021,458.2,460.08,41362369,1145.01,1209.75,1118.66,1209.48,51136101
3317.5,3331.115,3283.55,3313.17,2364950,460.21,462.23,460.08,461.87,41914839,1159.355,1208.59,1146.0,1171.85,38817598
3310.46,3394.92,3297.52,3384.0,3051730,461.3,465.15,460.83,464.73,44736952,1177.43,1215.39,1152.62,1213.688,32191945
3371.29,3498.625,3365.0,3477.04,5077538,465.36,467.0,464.99,466.86,45729874,1234.14,1243.49,1217.0,1229.73,23702373
3478.05,3566.25,3476.98,3516.64,4575142,469.28,470.65,466.92,468.49,56119290,1228.45,1239.87,1208.0,1221.4406,20606706
3522.0,3579.0,3487.86,3487.89,2763443,469.7,470.23,468.2031,468.97,38945705,1149.69,1197.0,1133.0,1162.73,28835359
3515.75,3593.77,3501.425,3577.65,3802632,469.32,469.57,465.88,467.38,47198095,1173.6,1174.5,1011.52,1023.51,57380681
3562.01,3605.45,3463.09,3482.1067,3695442,465.58,467.38,462.04,463.63,63500032,1010.41,1078.1,987.31,1067.76,39110436
3514.74,3543.24,3467.47,3472.46,2087255,465.21,465.29,463.75,463.81,31757893,1102.77,1104.97,1054.68,1063.51,20611963
3488.89,3540.7263,3447.05,3525.97,2316171,465.12,467.86,464.11,467.26,44677612,1047.5,1054.5,1019.2,1033.5,23849794
3538.045,3593.88,3525.81,3545.69,2370404,468.64,468.81,466.23,467.39,39813913,1017.63,1031.98,978.6,1013.69,32909373
3539.0,3576.5,3525.1465,3540.7,1878273,467.16,470.485,467.07,469.24,41723421,1003.31,1057.2,1002.18,1054.54,24663144
3565.95,3587.245,3545.35,3548.86,2332560,469.0,469.19,467.48,468.11,40088372,1063.11,1119.64,1055.5,1089.4,29549771
3565.37,3704.2,3561.0,3696.07,5321191,469.24,470.01,466.34,469.71,45100029,1106.55,1112.0,1075.02,1096.37,19523378
3709.13,3762.145,3675.72,3676.82,4430795,469.61,470.94,468.5,468.91,49009452,1099.16,1138.7198,1092.7,1137.12,19639641
3675.32,3713.455,3567.5,3572.83,4350171,470.81,473.54,467.35,467.53,61497941,1162.01,1201.95,1132.43,1156.05,30542562
3585.65,3621.05,3527.71,3580.56,3204323,467.22,469.095,464.45,468.25,62851184,1167.51,1180.4999,1062.7,1108.81,34397054
3562.45,3613.64,3536.85,3579.08,2083294,466.06,469.57,465.19,469.37,54274217,1080.39,1132.77,1062.0,1115.85,20960960
